LineStatus;Quantity;DocDate;BaseCard;CFOPCode
C;347;2020-04-16 00:00:00.000;A-6638;6922
C;309;2020-04-16 00:00:00.000;A-6638;6922
C;206;2020-04-16 00:00:00.000;A-6638;6922
C;470;2020-04-16 00:00:00.000;A-6638;6922
C;192;2020-04-16 00:00:00.000;A-6638;6922
C;428;2020-04-16 00:00:00.000;A-6638;6922
C;228;2020-04-16 00:00:00.000;A-6638;6922
C;190;2020-04-16 00:00:00.000;A-6638;6922
C;255;2020-04-16 00:00:00.000;A-6638;6922
C;226;2020-04-16 00:00:00.000;A-6638;6922
C;246;2020-04-16 00:00:00.000;A-6638;6922
C;459;2020-04-16 00:00:00.000;A-6638;6922
C;445;2020-04-16 00:00:00.000;A-6638;6922
O;416;2020-04-16 00:00:00.000;A-6638;6922
O;108;2020-04-16 00:00:00.000;A-6638;6922
O;323;2020-04-16 00:00:00.000;A-6638;6922
O;401;2020-04-16 00:00:00.000;A-6638;6922
O;439;2020-04-16 00:00:00.000;A-6638;6922
O;271;2020-04-16 00:00:00.000;A-6638;6922
O;103;2020-04-16 00:00:00.000;A-6638;6922
O;323;2020-04-16 00:00:00.000;A-6638;6922
O;339;2020-04-16 00:00:00.000;A-6638;6922
O;295;2020-04-16 00:00:00.000;A-6638;6922
O;466;2020-04-16 00:00:00.000;A-6638;6922
O;486;2020-04-16 00:00:00.000;A-6638;6922
O;396;2020-04-16 00:00:00.000;A-6638;6922
O;158;2020-04-16 00:00:00.000;A-6638;6922
O;212;2020-04-16 00:00:00.000;A-6638;6922
O;496;2020-04-16 00:00:00.000;A-6638;6922
O;144;2020-04-24 00:00:00.000;A-6596;6403
O;313;2020-04-24 00:00:00.000;A-720;5405
O;303;2020-04-24 00:00:00.000;A-350;5102
O;435;2020-04-24 00:00:00.000;A-6638;6922
O;277;2020-04-24 00:00:00.000;A-6514;6910
O;461;2020-04-27 00:00:00.000;A-4262;5405
O;188;2020-04-27 00:00:00.000;A-4262;5405
O;243;2020-04-27 00:00:00.000;A-4262;5102
O;157;2020-04-27 00:00:00.000;A-78;5102
O;311;2020-04-27 00:00:00.000;A-78;5102
O;470;2020-04-27 00:00:00.000;A-78;5102
O;390;2020-04-27 00:00:00.000;A-78;5405
O;300;2020-04-27 00:00:00.000;A-78;5102
O;326;2020-04-27 00:00:00.000;A-78;5102
O;383;2020-04-27 00:00:00.000;A-78;5405
O;130;2020-04-27 00:00:00.000;A-78;5405
O;463;2020-04-27 00:00:00.000;A-78;5102
O;407;2020-04-27 00:00:00.000;A-3362;6108
O;403;2020-04-27 00:00:00.000;A-3362;6108
O;264;2020-04-27 00:00:00.000;A-6638;6117
O;189;2020-04-27 00:00:00.000;A-6638;6117
O;420;2020-04-27 00:00:00.000;A-6638;6117
O;451;2020-04-27 00:00:00.000;A-6638;6117
O;405;2020-04-27 00:00:00.000;A-6638;6117
O;358;2020-04-27 00:00:00.000;A-6638;6117
O;268;2020-04-27 00:00:00.000;A-6638;6117
O;260;2020-04-27 00:00:00.000;A-6638;6117
O;188;2020-04-27 00:00:00.000;A-6638;6117
O;478;2020-04-27 00:00:00.000;A-6638;6117
O;212;2020-04-27 00:00:00.000;A-6638;6117
O;132;2020-04-27 00:00:00.000;A-6638;6117
O;139;2020-04-27 00:00:00.000;A-6638;6117
O;450;2020-04-27 00:00:00.000;A-6638;6117
O;231;2020-04-27 00:00:00.000;A-6638;6117
O;256;2020-04-27 00:00:00.000;A-6638;6117
O;271;2020-04-27 00:00:00.000;A-6638;6117
O;481;2019-12-10 00:00:00.000;A-4792;5949
O;225;2020-04-02 00:00:00.000;A-4252;5949
O;485;2020-04-24 00:00:00.000;A-4252;5949
O;254;2020-04-28 00:00:00.000;A-716;5403
O;177;2020-04-28 00:00:00.000;A-716;5403
O;421;2020-04-28 00:00:00.000;A-716;5405
O;165;2020-04-28 00:00:00.000;A-716;5405
O;105;2020-04-28 00:00:00.000;A-716;5102
O;307;2020-04-28 00:00:00.000;A-2100;5405
O;141;2020-04-28 00:00:00.000;A-2100;5405
O;394;2020-04-28 00:00:00.000;A-3964;6108
O;133;2020-04-28 00:00:00.000;A-208;5102
O;337;2020-04-28 00:00:00.000;A-208;5102
O;313;2020-04-28 00:00:00.000;A-208;5102
O;365;2020-04-28 00:00:00.000;A-38;5927
O;429;2020-04-28 00:00:00.000;A-38;5927
O;310;2020-04-28 00:00:00.000;A-38;5927
O;213;2020-04-29 00:00:00.000;A-6720;6108
O;443;2020-04-29 00:00:00.000;A-6720;6108
O;263;2020-04-29 00:00:00.000;A-6720;6108
O;478;2020-04-29 00:00:00.000;A-6720;6108
O;480;2020-04-29 00:00:00.000;A-6720;6108
O;301;2020-04-29 00:00:00.000;A-6720;6108
O;164;2020-04-29 00:00:00.000;A-6720;6108
O;274;2020-04-29 00:00:00.000;A-6720;6108
O;406;2020-04-29 00:00:00.000;A-1114;6108
O;269;2020-04-29 00:00:00.000;A-1114;6108
O;226;2020-04-29 00:00:00.000;A-1114;6108
O;183;2020-04-29 00:00:00.000;A-1114;6108
C;368;2020-04-29 00:00:00.000;A-2488;6922
C;384;2020-04-29 00:00:00.000;A-2488;6922
C;257;2020-04-29 00:00:00.000;A-2488;6922
C;404;2020-04-29 00:00:00.000;A-2488;6922
C;116;2020-04-29 00:00:00.000;A-2488;6922
C;335;2020-04-29 00:00:00.000;A-2488;6922
C;275;2020-04-29 00:00:00.000;A-2488;6922
C;349;2020-04-29 00:00:00.000;A-2488;6922
C;435;2020-04-29 00:00:00.000;A-2488;6922
C;191;2020-04-29 00:00:00.000;A-2488;6922
C;107;2020-04-29 00:00:00.000;A-2488;6922
C;397;2020-04-29 00:00:00.000;A-2488;6922
C;101;2020-04-29 00:00:00.000;A-2488;6922
C;435;2020-04-29 00:00:00.000;A-2488;6922
C;432;2020-04-29 00:00:00.000;A-2488;6922
C;380;2020-04-29 00:00:00.000;A-2488;6922
C;173;2020-04-29 00:00:00.000;A-2488;6922
C;256;2020-04-29 00:00:00.000;A-2488;6922
C;340;2020-04-29 00:00:00.000;A-2488;6922
O;142;2020-04-29 00:00:00.000;A-3208;5403
C;426;2020-04-29 00:00:00.000;A-2488;6922
C;151;2020-04-29 00:00:00.000;A-2488;6922
C;398;2020-04-29 00:00:00.000;A-2488;6922
C;105;2020-04-29 00:00:00.000;A-2488;6922
C;413;2020-04-29 00:00:00.000;A-2488;6922
C;463;2020-04-29 00:00:00.000;A-2488;6922
C;253;2020-04-29 00:00:00.000;A-2488;6922
C;379;2020-04-29 00:00:00.000;A-2488;6922
C;105;2020-04-29 00:00:00.000;A-2488;6922
C;315;2020-04-29 00:00:00.000;A-2488;6922
C;369;2020-04-29 00:00:00.000;A-2488;6922
C;445;2020-04-29 00:00:00.000;A-2488;6922
C;494;2020-04-29 00:00:00.000;A-2488;6922
C;106;2020-04-29 00:00:00.000;A-2488;6922
C;247;2020-04-29 00:00:00.000;A-2488;6922
C;258;2020-04-29 00:00:00.000;A-2488;6922
C;186;2020-04-29 00:00:00.000;A-2488;6922
C;500;2020-04-29 00:00:00.000;A-2488;6922
C;420;2020-04-29 00:00:00.000;A-2488;6922
O;122;2020-04-30 00:00:00.000;A-496;5102
O;217;2020-04-30 00:00:00.000;A-2548;5102
O;214;2020-04-30 00:00:00.000;A-2548;5405
O;250;2020-04-30 00:00:00.000;A-2548;5405
O;321;2020-04-30 00:00:00.000;A-2548;5405
O;289;2020-04-30 00:00:00.000;A-2548;5405
O;290;2020-04-30 00:00:00.000;A-2548;5102
O;298;2020-04-30 00:00:00.000;A-2548;5102
O;275;2020-04-30 00:00:00.000;A-2548;5102
O;366;2020-04-30 00:00:00.000;A-2548;5102
O;300;2020-04-30 00:00:00.000;A-2548;5405
O;148;2020-04-29 00:00:00.000;A-5228;6922
O;491;2020-04-29 00:00:00.000;A-5228;6922
O;392;2020-04-29 00:00:00.000;A-5228;6922
O;342;2020-04-29 00:00:00.000;A-5228;6922
O;485;2020-04-29 00:00:00.000;A-5228;6922
O;166;2020-04-29 00:00:00.000;A-5228;6922
O;330;2020-04-29 00:00:00.000;A-5228;6922
O;351;2020-04-29 00:00:00.000;A-5228;6922
O;277;2020-04-29 00:00:00.000;A-5228;6922
O;490;2020-04-29 00:00:00.000;A-5228;6922
O;373;2020-04-29 00:00:00.000;A-5228;6922
O;477;2020-04-29 00:00:00.000;A-2488;6117
O;115;2020-04-29 00:00:00.000;A-2488;6117
O;230;2020-04-29 00:00:00.000;A-2488;6117
O;404;2020-04-29 00:00:00.000;A-2488;6117
O;121;2020-04-29 00:00:00.000;A-2488;6117
O;281;2020-04-29 00:00:00.000;A-2488;6117
O;247;2020-04-29 00:00:00.000;A-2488;6117
O;411;2020-04-29 00:00:00.000;A-2488;6117
O;245;2020-04-29 00:00:00.000;A-2488;6117
O;401;2020-04-29 00:00:00.000;A-2488;6117
O;392;2020-04-29 00:00:00.000;A-2488;6117
O;215;2020-04-29 00:00:00.000;A-2488;6117
O;342;2020-04-29 00:00:00.000;A-2488;6117
O;211;2020-04-29 00:00:00.000;A-2488;6117
O;381;2020-04-29 00:00:00.000;A-2488;6117
O;113;2020-04-29 00:00:00.000;A-2488;6117
O;274;2020-04-29 00:00:00.000;A-2488;6117
O;247;2020-04-29 00:00:00.000;A-2488;6117
O;416;2020-04-29 00:00:00.000;A-2488;6117
O;430;2020-05-04 00:00:00.000;A-802;5403
O;364;2020-05-04 00:00:00.000;A-802;5403
O;123;2020-05-04 00:00:00.000;A-1584;5102
O;278;2020-05-04 00:00:00.000;A-1584;5102
O;461;2020-04-30 00:00:00.000;A-6614;6922
O;472;2020-04-30 00:00:00.000;A-6614;6922
O;177;2020-04-30 00:00:00.000;A-6614;6922
O;457;2020-04-30 00:00:00.000;A-6614;6922
O;399;2020-04-30 00:00:00.000;A-6614;6922
O;169;2020-05-04 00:00:00.000;A-6374;6108
O;121;2020-05-04 00:00:00.000;A-6374;6108
O;399;2020-05-04 00:00:00.000;A-6374;6108
O;320;2020-05-04 00:00:00.000;A-6374;6108
O;492;2020-05-04 00:00:00.000;A-6094;6108
O;256;2020-05-04 00:00:00.000;A-6094;6108
O;292;2020-05-04 00:00:00.000;A-6094;6108
O;289;2020-05-04 00:00:00.000;A-210;5102
O;279;2020-05-04 00:00:00.000;A-6746;5102
O;342;2020-05-04 00:00:00.000;A-6746;5102
O;415;2020-05-04 00:00:00.000;A-6746;5102
O;400;2020-05-04 00:00:00.000;A-6746;5102
O;454;2020-05-04 00:00:00.000;A-6032;6403
O;250;2020-05-04 00:00:00.000;A-5120;6117
O;437;2020-05-04 00:00:00.000;A-5120;6117
O;413;2020-05-04 00:00:00.000;A-5120;6117
O;345;2020-05-04 00:00:00.000;A-5120;6117
O;141;2020-05-04 00:00:00.000;A-5120;6117
O;298;2020-05-04 00:00:00.000;A-5120;6117
O;277;2020-05-04 00:00:00.000;A-5120;6117
O;436;2020-05-04 00:00:00.000;A-5120;6117
O;110;2020-05-04 00:00:00.000;A-5120;6117
O;225;2020-05-04 00:00:00.000;A-5120;6117
O;412;2020-05-04 00:00:00.000;A-5120;6117
O;474;2020-05-04 00:00:00.000;A-5120;6117
O;297;2020-05-04 00:00:00.000;A-5120;6117
O;384;2020-05-04 00:00:00.000;A-3268;6403
O;392;2020-05-04 00:00:00.000;A-3268;6403
O;379;2020-05-04 00:00:00.000;A-3268;6403
O;473;2020-05-04 00:00:00.000;A-3268;6403
O;153;2020-05-04 00:00:00.000;A-3268;6403
O;279;2020-05-04 00:00:00.000;A-3268;6102
O;499;2020-05-04 00:00:00.000;A-3268;6102
O;175;2020-05-04 00:00:00.000;A-3268;6403
O;103;2020-05-04 00:00:00.000;A-934;6108
O;355;2020-05-04 00:00:00.000;A-934;6108
O;147;2020-05-04 00:00:00.000;A-934;6108
O;492;2020-05-04 00:00:00.000;A-934;6108
O;264;2020-05-04 00:00:00.000;A-934;6108
O;393;2020-05-04 00:00:00.000;A-934;6108
O;208;2020-05-04 00:00:00.000;A-934;6108
O;277;2020-05-04 00:00:00.000;A-934;6108
O;314;2020-05-04 00:00:00.000;A-934;6108
O;234;2020-05-04 00:00:00.000;A-934;6108
O;404;2020-05-04 00:00:00.000;A-934;6108
O;155;2020-05-04 00:00:00.000;A-934;6108
O;426;2020-05-04 00:00:00.000;A-934;6108
O;408;2020-05-05 00:00:00.000;A-384;5102
O;385;2020-05-05 00:00:00.000;A-384;5102
O;236;2020-05-05 00:00:00.000;A-384;5405
O;317;2020-05-05 00:00:00.000;A-384;5102
O;121;2020-04-20 00:00:00.000;A-6674;5949
O;251;2020-04-20 00:00:00.000;A-6674;5949
O;274;2020-04-20 00:00:00.000;A-6674;5949
O;213;2020-04-13 00:00:00.000;A-384;5949
O;342;2019-10-31 00:00:00.000;A-4262;5949
O;214;2020-04-24 00:00:00.000;A-4262;5949
O;241;2019-11-28 00:00:00.000;A-4604;5949
O;167;2019-11-28 00:00:00.000;A-4604;5949
C;192;2019-10-31 00:00:00.000;A-3102;6949
O;373;2020-03-27 00:00:00.000;A-104;5949
O;412;2020-03-31 00:00:00.000;A-104;5933
O;362;2020-03-27 00:00:00.000;A-104;5949
O;266;2020-04-20 00:00:00.000;A-6664;5949
C;145;2020-04-20 00:00:00.000;A-6664;5910
C;400;2020-04-20 00:00:00.000;A-6664;5910
O;312;2020-04-20 00:00:00.000;A-6664;5910
O;228;2020-05-05 00:00:00.000;A-6482;6108
O;152;2020-05-05 00:00:00.000;A-6482;6108
O;171;2020-05-05 00:00:00.000;A-6482;6108
O;162;2020-05-05 00:00:00.000;A-6482;6108
O;258;2020-05-05 00:00:00.000;A-6482;6108
O;296;2020-05-05 00:00:00.000;A-6482;6108
O;415;2020-05-05 00:00:00.000;A-1256;5102
O;365;2020-05-05 00:00:00.000;A-6196;6108
C;121;2019-10-31 00:00:00.000;A-3102;6949
O;452;2020-05-06 00:00:00.000;A-3208;5403
O;263;2020-05-06 00:00:00.000;A-1256;5102
O;270;2020-05-06 00:00:00.000;A-5224;6108
O;286;2020-05-06 00:00:00.000;A-4668;5102
O;312;2020-05-06 00:00:00.000;A-4668;5102
O;281;2020-05-06 00:00:00.000;A-4668;5405
O;339;2020-05-06 00:00:00.000;A-4668;5405
O;418;2020-05-06 00:00:00.000;A-4668;5102
O;138;2020-05-06 00:00:00.000;A-4668;5102
O;272;2020-05-06 00:00:00.000;A-4668;5405
O;355;2020-05-06 00:00:00.000;A-132;5910
O;337;2020-05-06 00:00:00.000;A-132;5910
O;443;2020-05-06 00:00:00.000;A-132;5910
O;460;2020-05-06 00:00:00.000;A-132;5910
O;481;2020-05-06 00:00:00.000;A-132;5910
O;475;2020-05-06 00:00:00.000;A-132;5910
O;422;2020-05-06 00:00:00.000;A-6654;6108
O;226;2020-05-06 00:00:00.000;A-4328;5102
O;409;2020-05-06 00:00:00.000;A-4328;5102
O;355;2020-05-06 00:00:00.000;A-4328;5102
O;417;2020-05-06 00:00:00.000;A-4328;5102
O;132;2020-05-06 00:00:00.000;A-4328;5405
O;438;2020-05-06 00:00:00.000;A-4328;5405
O;457;2020-05-06 00:00:00.000;A-4328;5405
O;128;2020-05-06 00:00:00.000;A-4328;5102
O;209;2020-05-06 00:00:00.000;A-4328;5102
O;270;2020-05-06 00:00:00.000;A-4328;5405
O;231;2020-05-06 00:00:00.000;A-24;5102
O;131;2020-05-06 00:00:00.000;A-24;5102
O;347;2020-05-06 00:00:00.000;A-4088;5117
O;448;2020-05-07 00:00:00.000;A-802;5403
O;147;2020-05-07 00:00:00.000;A-802;5403
O;427;2020-05-07 00:00:00.000;A-5224;6108
O;297;2020-05-07 00:00:00.000;A-1792;5102
O;278;2020-05-07 00:00:00.000;A-1792;5102
O;366;2020-05-07 00:00:00.000;A-5414;5102
O;478;2020-01-30 00:00:00.000;A-3764;6949
O;422;2020-01-30 00:00:00.000;A-3764;6949
O;213;2020-01-30 00:00:00.000;A-3764;6949
O;267;2019-10-31 00:00:00.000;A-3764;6949
O;481;2019-10-31 00:00:00.000;A-3764;6949
O;170;2020-05-07 00:00:00.000;A-3910;6108
O;331;2020-05-07 00:00:00.000;A-3910;6108
O;197;2020-05-07 00:00:00.000;A-3910;6108
O;495;2020-05-07 00:00:00.000;A-3910;6108
O;443;2020-05-07 00:00:00.000;A-3910;6108
O;239;2020-05-07 00:00:00.000;A-3910;6108
O;407;2020-05-07 00:00:00.000;A-3910;6108
O;345;2020-05-07 00:00:00.000;A-3910;6108
O;347;2020-05-07 00:00:00.000;A-3910;6108
O;468;2020-05-07 00:00:00.000;A-3910;6108
O;350;2020-05-07 00:00:00.000;A-3910;6108
O;455;2020-05-07 00:00:00.000;A-3910;6108
O;238;2020-05-07 00:00:00.000;A-3910;6108
O;307;2020-05-07 00:00:00.000;A-4278;6108
O;381;2020-05-07 00:00:00.000;A-4278;6108
O;292;2020-05-07 00:00:00.000;A-4278;6108
O;325;2020-05-07 00:00:00.000;A-4278;6108
O;132;2020-05-07 00:00:00.000;A-4278;6108
O;404;2020-05-07 00:00:00.000;A-4278;6108
O;443;2020-05-07 00:00:00.000;A-4278;6108
O;420;2020-05-07 00:00:00.000;A-4278;6108
O;155;2020-05-07 00:00:00.000;A-4278;6108
O;166;2020-05-07 00:00:00.000;A-6664;5102
O;248;2020-05-07 00:00:00.000;A-6664;5102
O;464;2020-05-07 00:00:00.000;A-6664;5405
O;426;2020-05-07 00:00:00.000;A-6664;5102
O;276;2020-05-07 00:00:00.000;A-6664;5102
O;496;2020-05-07 00:00:00.000;A-6664;5405
O;330;2020-05-07 00:00:00.000;A-6664;5102
O;159;2020-05-07 00:00:00.000;A-6664;5405
O;428;2020-05-07 00:00:00.000;A-6664;5102
O;390;2019-10-31 00:00:00.000;A-3102;6949
O;132;2020-04-30 00:00:00.000;A-6674;5933
O;485;2020-04-16 00:00:00.000;A-78;5933
O;370;2020-04-16 00:00:00.000;A-78;5933
O;347;2020-04-16 00:00:00.000;A-78;5933
O;378;2020-03-31 00:00:00.000;A-2100;5949
O;157;2020-04-27 00:00:00.000;A-2100;5933
O;205;2020-03-12 00:00:00.000;A-176;6949
O;385;2019-11-27 00:00:00.000;A-3890;5949
O;102;2020-04-14 00:00:00.000;A-994;5949
O;128;2020-05-08 00:00:00.000;A-4088;5117
O;197;2020-05-08 00:00:00.000;A-5056;5102
O;375;2020-05-08 00:00:00.000;A-5228;6117
O;225;2020-05-08 00:00:00.000;A-5228;6117
O;492;2020-05-08 00:00:00.000;A-5228;6117
O;287;2020-05-08 00:00:00.000;A-5228;6117
O;231;2020-05-08 00:00:00.000;A-5228;6117
O;179;2020-05-08 00:00:00.000;A-5228;6117
O;411;2020-05-08 00:00:00.000;A-5228;6117
O;153;2020-05-08 00:00:00.000;A-5228;6117
O;257;2020-05-08 00:00:00.000;A-5228;6117
O;225;2020-05-08 00:00:00.000;A-5228;6117
O;367;2020-05-08 00:00:00.000;A-6656;6108
O;182;2020-05-08 00:00:00.000;A-2142;6108
O;191;2020-05-08 00:00:00.000;A-4942;5102
O;497;2020-05-08 00:00:00.000;A-4942;5102
O;359;2020-05-08 00:00:00.000;A-4942;5405
O;337;2020-05-08 00:00:00.000;A-4942;5405
O;388;2020-05-08 00:00:00.000;A-4942;5405
O;141;2020-05-08 00:00:00.000;A-4942;5102
O;191;2020-05-08 00:00:00.000;A-4942;5405
O;108;2020-05-08 00:00:00.000;A-4942;5405
O;489;2020-05-08 00:00:00.000;A-4942;5102
O;482;2020-05-08 00:00:00.000;A-4942;5102
O;389;2020-05-08 00:00:00.000;A-4942;5102
O;231;2020-05-08 00:00:00.000;A-4942;5405
O;196;2020-05-08 00:00:00.000;A-4942;5405
O;277;2020-05-08 00:00:00.000;A-4942;5102
O;476;2020-05-08 00:00:00.000;A-38;5927
O;335;2020-05-08 00:00:00.000;A-38;5927
O;115;2020-03-16 00:00:00.000;A-3254;6949
O;241;2019-12-10 00:00:00.000;A-4792;5949
O;101;2020-05-11 00:00:00.000;A-6448;5102
O;152;2020-05-11 00:00:00.000;A-6448;5405
O;500;2020-05-11 00:00:00.000;A-6448;5405
O;129;2020-05-11 00:00:00.000;A-6448;5405
O;280;2020-05-11 00:00:00.000;A-6448;5405
O;122;2020-05-11 00:00:00.000;A-6448;5405
O;115;2020-05-11 00:00:00.000;A-6448;5405
O;394;2020-05-11 00:00:00.000;A-6448;5102
O;122;2020-05-11 00:00:00.000;A-6448;5102
C;436;2020-05-11 00:00:00.000;A-4326;6108
C;248;2020-05-11 00:00:00.000;A-4326;6108
C;164;2020-05-11 00:00:00.000;A-4326;6108
C;127;2020-05-11 00:00:00.000;A-4326;6108
C;196;2020-05-11 00:00:00.000;A-4326;6108
C;249;2020-05-11 00:00:00.000;A-4326;6108
C;232;2020-05-11 00:00:00.000;A-4326;6108
C;253;2020-05-11 00:00:00.000;A-4326;6108
C;356;2020-05-11 00:00:00.000;A-4326;6108
C;427;2020-05-11 00:00:00.000;A-4326;6108
C;366;2020-05-11 00:00:00.000;A-4326;6108
C;304;2020-05-11 00:00:00.000;A-4326;6108
C;487;2020-05-11 00:00:00.000;A-4326;6108
C;285;2020-05-11 00:00:00.000;A-4326;6108
O;402;2020-05-11 00:00:00.000;A-276;5102
O;249;2020-05-11 00:00:00.000;A-276;5405
O;389;2020-05-11 00:00:00.000;A-276;5405
O;293;2020-05-11 00:00:00.000;A-276;5405
O;230;2020-05-11 00:00:00.000;A-276;5102
O;476;2020-05-11 00:00:00.000;A-276;5102
O;426;2020-05-11 00:00:00.000;A-276;5102
O;312;2020-05-11 00:00:00.000;A-276;5405
O;464;2020-05-11 00:00:00.000;A-276;5102
C;385;2020-05-11 00:00:00.000;A-4326;6108
C;326;2020-05-11 00:00:00.000;A-4326;6108
C;477;2020-05-11 00:00:00.000;A-4326;6108
C;101;2020-05-11 00:00:00.000;A-4326;6108
C;186;2020-05-11 00:00:00.000;A-4326;6108
C;210;2020-05-11 00:00:00.000;A-4326;6108
C;358;2020-05-11 00:00:00.000;A-4326;6108
C;169;2020-05-11 00:00:00.000;A-4326;6108
C;383;2020-05-11 00:00:00.000;A-4326;6108
C;237;2020-05-11 00:00:00.000;A-4326;6108
C;432;2020-05-11 00:00:00.000;A-4326;6108
C;167;2020-05-11 00:00:00.000;A-4326;6108
C;414;2020-05-11 00:00:00.000;A-4326;6108
C;422;2020-05-11 00:00:00.000;A-4326;6108
O;482;2020-05-11 00:00:00.000;A-4326;6108
O;112;2020-05-11 00:00:00.000;A-4326;6108
O;231;2020-05-11 00:00:00.000;A-4326;6108
O;403;2020-05-11 00:00:00.000;A-4326;6108
O;205;2020-05-11 00:00:00.000;A-4326;6108
O;469;2020-05-11 00:00:00.000;A-4326;6108
O;188;2020-05-11 00:00:00.000;A-4326;6108
O;373;2020-05-11 00:00:00.000;A-4326;6108
O;412;2020-05-11 00:00:00.000;A-4326;6108
O;292;2020-05-11 00:00:00.000;A-4326;6108
O;308;2020-05-11 00:00:00.000;A-4326;6108
O;296;2020-05-11 00:00:00.000;A-4326;6108
O;462;2020-05-11 00:00:00.000;A-4326;6108
O;313;2020-05-11 00:00:00.000;A-4326;6108
O;319;2020-05-04 00:00:00.000;A-5186;6922
O;237;2020-05-04 00:00:00.000;A-5186;6922
O;368;2020-05-04 00:00:00.000;A-5186;6922
O;344;2020-05-04 00:00:00.000;A-5186;6922
O;269;2020-05-07 00:00:00.000;A-38;5927
O;443;2020-05-07 00:00:00.000;A-38;5927
O;293;2020-05-07 00:00:00.000;A-38;5927
O;431;2020-05-07 00:00:00.000;A-38;5927
O;491;2020-05-07 00:00:00.000;A-38;5927
O;474;2020-05-07 00:00:00.000;A-38;5927
O;202;2020-05-07 00:00:00.000;A-38;5927
O;455;2020-05-07 00:00:00.000;A-38;5927
O;372;2020-05-07 00:00:00.000;A-38;5927
O;204;2020-05-12 00:00:00.000;A-38;5927
O;309;2020-05-13 00:00:00.000;A-962;6108
O;313;2020-05-13 00:00:00.000;A-38;5927
O;440;2020-05-13 00:00:00.000;A-38;5927
O;279;2020-05-13 00:00:00.000;A-692;5117
O;261;2020-05-13 00:00:00.000;A-692;5117
O;334;2020-05-13 00:00:00.000;A-692;5117
O;385;2020-05-13 00:00:00.000;A-6842;5405
O;409;2020-05-13 00:00:00.000;A-6614;6117
O;181;2020-05-13 00:00:00.000;A-6614;6117
O;384;2020-05-13 00:00:00.000;A-6614;6117
O;355;2020-05-13 00:00:00.000;A-6614;6117
O;419;2020-05-13 00:00:00.000;A-6614;6117
O;122;2020-05-13 00:00:00.000;A-6072;5102
O;173;2020-05-13 00:00:00.000;A-6072;5102
O;375;2020-05-13 00:00:00.000;A-6072;5405
O;299;2020-05-13 00:00:00.000;A-6072;5405
O;163;2020-05-14 00:00:00.000;A-538;5102
O;274;2020-05-14 00:00:00.000;A-5186;6117
O;499;2020-05-14 00:00:00.000;A-5186;6117
O;411;2020-05-14 00:00:00.000;A-5186;6117
O;438;2020-05-14 00:00:00.000;A-5186;6117
O;227;2020-05-14 00:00:00.000;A-6756;6108
O;308;2020-05-14 00:00:00.000;A-6756;6108
O;453;2020-05-14 00:00:00.000;A-6756;6108
O;415;2020-05-14 00:00:00.000;A-6756;6108
O;303;2020-05-14 00:00:00.000;A-6756;6108
O;411;2020-05-14 00:00:00.000;A-6756;6108
O;447;2020-05-14 00:00:00.000;A-6756;6108
O;165;2020-05-14 00:00:00.000;A-6756;6108
O;195;2020-05-14 00:00:00.000;A-6756;6108
O;155;2020-05-14 00:00:00.000;A-6756;6108
O;279;2020-05-14 00:00:00.000;A-152;5102
O;401;2020-05-14 00:00:00.000;A-4328;5910
O;195;2020-05-14 00:00:00.000;A-6854;5910
O;216;2020-05-14 00:00:00.000;A-6854;5910
O;407;2020-05-14 00:00:00.000;A-6854;5910
O;253;2020-05-14 00:00:00.000;A-6854;5910
O;402;2020-03-12 00:00:00.000;A-5178;5949
O;221;2020-03-12 00:00:00.000;A-5178;5949
O;288;2020-05-13 00:00:00.000;A-1792;5949
O;452;2020-05-13 00:00:00.000;A-1792;5949
O;114;2020-05-13 00:00:00.000;A-1792;5949
O;355;2020-05-18 00:00:00.000;A-6594;6403
O;184;2020-05-18 00:00:00.000;A-6594;6102
O;437;2020-05-18 00:00:00.000;A-6594;6403
O;135;2020-05-18 00:00:00.000;A-6714;6102
O;489;2020-05-18 00:00:00.000;A-6714;6403
O;317;2020-05-18 00:00:00.000;A-3266;6108
O;328;2020-05-18 00:00:00.000;A-5414;5102
O;398;2020-05-05 00:00:00.000;A-4328;5933
O;264;2020-05-05 00:00:00.000;A-4328;5933
O;176;2020-05-19 00:00:00.000;A-2286;5102
O;131;2020-05-19 00:00:00.000;A-6816;6108
O;192;2020-05-19 00:00:00.000;A-6816;6108
O;210;2020-05-19 00:00:00.000;A-6816;6108
O;301;2020-05-19 00:00:00.000;A-6816;6108
O;430;2020-05-19 00:00:00.000;A-6816;6108
O;342;2020-05-19 00:00:00.000;A-6816;6108
O;394;2020-05-19 00:00:00.000;A-6816;6108
O;131;2020-05-19 00:00:00.000;A-6816;6108
O;300;2020-05-19 00:00:00.000;A-6762;5102
O;236;2020-05-19 00:00:00.000;A-6762;5405
O;258;2020-05-19 00:00:00.000;A-6762;5405
O;349;2020-05-19 00:00:00.000;A-6762;5102
O;299;2020-05-19 00:00:00.000;A-6762;5405
O;174;2020-05-19 00:00:00.000;A-6762;5102
O;148;2020-05-19 00:00:00.000;A-6762;5102
O;115;2020-05-19 00:00:00.000;A-6762;5102
O;215;2020-05-19 00:00:00.000;A-6872;5910
O;452;2020-05-19 00:00:00.000;A-6872;5910
O;176;2020-05-19 00:00:00.000;A-6872;5910
O;354;2020-05-20 00:00:00.000;A-6664;5910
O;241;2020-05-22 00:00:00.000;A-3162;6910
